DVD_Title|Studio|Released|Price|Rating|Year|Genre|DVD_ReleaseDate|ID
Concierto Duranguense: Grupo Montez / Patrulla 81 / Los Horoscopos De Durango|Disa Records||11.98|NR|UNK|Music|2005-09-20 00:00:00|71325
Concierto En Vivo United Palace|Platano Records||14.98|NR|UNK|Music|2004-11-09 00:00:00|53288
Concierto Vallenato|Tropisounds||11.98|NR|UNK|Music|2010-06-22 00:00:00|183064
Conciertos En Vivo, Vol. 1: Dueto Voces Del Rancho|BCI Music||12.98|NR|UNK|Music|2004-10-19 00:00:00|51510
Concise Beatles Liverpool: A Magical History Tour|ArtsmagicDVD||7.95|NR|UNK|Documentary|2006-09-26 00:00:00|92338
Concise Beatles London: A Magical History Tour|ArtsmagicDVD||14.95|NR|UNK|Documentary|2007-05-29 00:00:00|104424
Concise Elvis' Memphis: A Magical History Tour|ArtsmagicDVD||7.95|NR|UNK|Music|2007-10-30 00:00:00|119448
Concise John Lennon's New York|ArtsmagicDVD||7.95|NR|UNK|Special Interest|2007-08-28 00:00:00|114711
Concise Queen's London|ArtsmagicDVD||7.95|NR|UNK|Documentary|2007-09-25 00:00:00|116957
Conclusion At Appomattox: The War Ends, But Not Its Impact|Films for the Humanities ...||169.95|NR|UNK|Special Interest|2010-07-27 00:00:00|207984
Concorde|Classic Pictures||14.98|NR|UNK|Documentary|2004-09-07 00:00:00|46152
Concorde Affair|Televista||24.95|NR|1978|Action/Adventure|2006-09-19 00:00:00|90096
Concorde Story (Book w/ DVD)|History Press||19.95|NR|2011|Special Interest|2011-04-01 00:00:00|193727
Concrete Blonde: Still In Hollywood: The Videos|Capitol Records||14.98|NR|UNK|Music|2002-08-27 00:00:00|33954
Concrete Blondes|Inception Media Group||26.98|NR|2012|Action/Comedy|2014-01-21 00:00:00|254833
Concrete Countertops Made Simple: A Step-By-step Guide (Book w/ DVD)|Taunton Press||21.95|NR|UNK|Special Interest|2008-12-02 00:00:00|190443
Concrete Cowboys (BCI Eclipse / Brentwood)|BCI Eclipse / Brentwood||4.98|NR|1979|Action/Adventure|2003-10-07 00:00:00|33193
Concrete Cowboys (Digiview Entertainment)|Digiview Entertainment||2.5|NR|1979|Action/Adventure|2004-01-01 00:00:00|75878
Concrete Cowboys (East West) / It Seemed Like A Good Idea At The Time|East West||24.95|NR|VAR|VAR|2005-01-01 00:00:00|233951
Concrete Cowboys (Front Row)|Front Row||6.99|NR|1979|Action/Adventure|2001-11-13 00:00:00|32945
Concrete Revolution: The Other Side Of The Chinese Miracle|Choices||19.95|NR|2004|Foreign|2006-04-11 00:00:00|84168
Concrete Secrets: Stamped Concrete|Belville Concrete Productions||39.95|NR|UNK|Special Interest|2007-02-01 00:00:00|104875
Concussion|Anchor Bay||9.98|R|2013|Drama|2014-01-28 00:00:00|254626
Concussions And Spinal Cord Injuries|Films for the Humanities ...||99.95|NR|UNK|Special Interest|2007-05-15 00:00:00|207610
Condemned (2007/ Pan & Scan)|Lions Gate||9.98|R|2007|Thriller|2007-09-18 00:00:00|114897
Condemned (2007/ Widescreen)|Lions Gate||9.98|R|2007|Thriller|2007-09-18 00:00:00|114898
Condemned (2007/ Widescreen) / Bloodsport 4 / Lock Up / Ticker|Lions Gate||14.98|R|VAR|VAR|2010-11-16 00:00:00|189094
Condemned (2007/ Widescreen/ Blu-ray)|Lions Gate||9.99|R|2007|Thriller|2007-09-18 00:00:00|114900
Condemned (2012)|Strand||24.99|NR|2012|Foreign|2013-05-07 00:00:00|242868
Condemned To Live|Alpha Video||7.98|NR|1935|Drama|2003-05-20 00:00:00|27895
Condena Para Un Ilegal|Diamante Films||12.95|NR|UNK|Foreign|2008-03-04 00:00:00|133139
Condena Para Un Illegal|Ground Zero||14.95|NR|UNK|Foreign|2004-08-31 00:00:00|49861
Conditional Probability|Tell Me Why||39.95|NR|UNK|Special Interest|2012-02-28 00:00:00|224147
Conditionals, Modal Verbs, Infinitives & Imperatives|Tell Me Why||39.95|NR|UNK|Special Interest|2006-05-30 00:00:00|83767
Conditioned: The First Ones / Koro / Our Village / On the Thin Ice / Delirium / Origin / A Young Girl is Growing Up / ...|Lowave||25|NR|VAR|Foreign|2011-01-25 00:00:00|194796
Conditioning And Stress Release: Yoga Zone|Koch||14.98|NR|2002|Exercise|2002-09-24 00:00:00|20379
Conditioning To Become A Great All-Purpose Running Back|Coaches Choice||40|NR|UNK|Special Interest|2008-03-25 00:00:00|134102
Conditioning Training For Martial Artists|Trafalgar Square||29.95|NR|UNK|Exercise|2008-08-12 00:00:00|255762
Conditioning Training For Martial Artists: By Robert Ferguson|Black Belt Communications||29.95|NR|UNK|Special Interest|2005-04-29 00:00:00|100883
Conditioning Training For Martial Artists: By Robert Ferguson (Old Version)|Black Belt Communications||29.95|NR|UNK|Special Interest|1999-09-01 00:00:00|191902
Conditions For Life|United Learning||95|NR|UNK|Special Interest|2001-10-29 00:00:00|203553
Condoleeza Rice: A&E Biography|A&E Video||24.95|NR|UNK|Documentary|2005-07-26 00:00:00|66167
Condoleezza Rice|Worldwide Media||29.98|NR|UNK|Documentary|2012-01-31 00:00:00|221103
Condoms, Fish And Circus Tricks|Alexander Street Press||195|NR|UNK|Documentary|2013-09-17 00:00:00|253320
Condor Crux|Ground Zero||14.95|NR|2000|Animation|2004-02-10 00:00:00|38762
Condor Hero: The Complete TV Series|Tai Seng||69.95|NR|2001|Foreign|2006-10-31 00:00:00|93329
Condorman (Pan & Scan)|Anchor Bay||19.98|PG|1981|Family|2003-01-21 00:00:00|24325
Condorman (Widescreen/ Pan & Scan)|Anchor Bay||24.98|PG|1981|Family|1999-05-18 00:00:00|1334
Conducir Camiones Y Camionetas|AIMS Multimedia||99.95|NR|UNK|Special Interest|2005-10-04 00:00:00|234714
Conducir Con Seguridad|AIMS Multimedia||99.95|NR|UNK|Special Interest|2005-10-04 00:00:00|234787
Conduct Unbecoming (Special Edition)|Sommerville House Releasing||14.98|PG|1975|Drama|2005-09-13 00:00:00|69908
Conduct Zero|A.D. Vision||19.98|R|2002|Foreign|2004-08-10 00:00:00|46480
Conduct Zero / Marrying The Mafia|A.D. Vision||14.98|NR|2002|Foreign|2008-04-15 00:00:00|133408
Conducting A Productive Meeting|Films for the Humanities ...||99.95|NR|UNK|Special Interest|2010-10-19 00:00:00|207771
Conducting For A New Era (Book w/ DVD)|Boydell & Brewer||45|NR|2014|Special Interest|2014-10-16 00:00:00|273609
Conducting Hope (Limited Release)|Passion River||49.95|NR|UNK|Music|2015-03-31 00:00:00|275248
Conducting Light 1 And 2|First Light Video||139|NR|UNK|Special Interest|2007-02-06 00:00:00|104502
Conducting Light On A Shoestring|First Light Video||139|NR|UNK|Special Interest|2007-02-06 00:00:00|104539
Conducting Parent-Teacher Conferences: A Partnership In Progress|Films for the Humanities ...||99.95|NR|UNK|Special Interest|2007-05-15 00:00:00|207981
Conducting The YMCA Fitness Testing & Assessment Protocol|Healthy Learning||49.95|NR|UNK|Special Interest|2007-09-25 00:00:00|119819
Conducting: A Hands-On Approach|Alfred Publishing||21.95|NR|2009|Special Interest|2009-06-02 00:00:00|160084
Conductor 1492 (Alpha Video)|Alpha Video||7.98|NR|1924|Silent|2013-03-26 00:00:00|246357
Conductor 1492 (Televista)|Televista||19.95|NR|1924|Silent|2009-05-26 00:00:00|158185
Conductor Show|Hooked On Phonics||23.95|NR|UNK|Special Interest|2007-09-25 00:00:00|121891
Conductor's Gesture: A Practical Application Of Rudolf Von Laban's Movement Language (Book w/ DVD)|GIA Publications||45|NR|2011|Special Interest|2011-10-31 00:00:00|219949
Conductorcise, Vol. 1: A New Beginning|D-Workin' Wizard||19.97|NR|UNK|Special Interest|2006-05-09 00:00:00|85069
Conductorcise, Vol. 2: Joy In Every Beat Peace In Every Breath|D-Workin' Wizard||19.97|NR|UNK|Special Interest|2006-05-09 00:00:00|85034
Conductorcise, Vol. 3: Rejuvenate|D-Workin' Wizard||19.97|NR|UNK|Special Interest|2006-05-09 00:00:00|85079
Cone Beam Computed Tomography In Orthodontics: Indications, Insights, And Innovations (Book w/ DVD)|John Wiley & Sons||184.99|NR|2014|Special Interest|2014-12-31 00:00:00|274692
Cone Beam Volumetric Imaging In Dental, Oral And Maxillofacial Medicine: Fundamentals, Diagnostics And ... (Book w/ DVD)|Quintessence||228|NR|2014|Special Interest|2014-08-31 00:00:00|279508
Cone-Beam Volumetric Imaging In Dental, Oral And Maxillofacial Medicine: Fundamentals, Diagnostics And ... (Book w/ DVD)|Quintessence||218|NR|2008|Special Interest|2008-07-01 00:00:00|143319
Coneheads (Paramount)|Paramount||9.99|PG|1993|Comedy|2001-04-17 00:00:00|10135
Coneheads (Paramount/ Checkpoint)|Paramount||9.99|PG|1993|Comedy|2001-04-17 00:00:00|56761
Coneheads (Warner Brothers)|Warner Brothers||5.97|PG|1993|Comedy|2013-01-08 00:00:00|239021
Conejo En La Luna|Lions Gate||9.98|NR|2004|Foreign|2007-02-27 00:00:00|101502
Conexion Criminal (En Espanol)|Diamond Entertainment||6.95|NR|1987|Foreign|2004-06-01 00:00:00|54744
Conexion Cubana / Juarez Ciudad De Las Muertas (2 Peliculas)|BCI Eclipse / Brentwood||7.98|NR|UNK|Foreign|2006-02-07 00:00:00|80985
Conexion Oriental (a.k.a. Il Segreto Dei Soldati Di Argilla/ En Espanol)|East West||24.95|NR|1970|Foreign|2006-01-01 00:00:00|233975
Conexiones Videos: Commuication And Culture (DVD-ROM)|Pearson||26.4|NR|2008|Special Interest|2008-12-28 00:00:00|222809
Conexiones: Comunicacion Y Cultura (DVD-ROM)|Pearson||29.2|NR|2013|Special Interest|2013-01-18 00:00:00|265992
Coney Island (On Demand DVD-R)|Fox||19.98|NR|1943|Comedy|2013-03-01 00:00:00|243999
Coney Island / Deep Waters / Show Them No Mercy!|Fox||37.95|NR|VAR|Comedy|2015-05-19 00:00:00|279848
Coney Island Baby|Fox Lorber||14.95|NR|2003|Comedy|2005-10-25 00:00:00|70348
Coney Island: The American Experience|PBS||19.99|NR|1991|Documentary|2006-03-21 00:00:00|77603
Confabulation Theory: The Mechanism Of Thought (Book w/ DVD)|Springer Verlag||109|NR|2007|Special Interest|2007-08-01 00:00:00|202969
Conferences With Incompetent And Excellent Student Teachers|CustomFlix||180|NR|UNK|Special Interest|2004-01-01 00:00:00|90127
Conferring With Boys|Stenhouse||30|NR|2006|Special Interest|2006-01-01 00:00:00|151417
Confesiones De Mujer (DVD/CD Combo)|Univision Music Group||12.98|NR|UNK|Music|2005-11-01 00:00:00|107383
Confess|MTI||9.98|R|2005|Thriller|2007-08-28 00:00:00|114470
Confession (1920/ Alpha Video)|Alpha Video||7.98|NR|1920|Silent|2014-05-27 00:00:00|265420
Confession (1920/ Grapevine Video/ On Demand DVD-R)|Grapevine Video||17.98|NR|1920|Silent|2012-07-10 00:00:00|230662
Confession (1937/ Archive Collection/ On Demand DVD-R)|Warner Brothers Digital Dist.||21.99|NR|1937|Drama|2015-08-25 00:00:00|282508
Confession (1970)|Criterion Collection||29.95|NR|1970|Foreign|2015-05-26 00:00:00|276436
Confession (1970/ Blu-ray)|Criterion Collection||39.95|NR|1970|Foreign|2015-05-26 00:00:00|276421
Confession (1998)|Ideale Audience||39.95|NR|1998|Foreign|2005-03-29 00:00:00|58645
Confession (1999)|Studio Home Entertainment||14.99|R|1999|Mystery/Suspense|2000-05-01 00:00:00|19647
Confession (1999/ Special Edition)|Studio Home Entertainment||14.98|R|1999|Mystery/Suspense|1999-08-03 00:00:00|1335
Confession (2005)|MTI||9.98|R|2005|Mystery/Suspense|2005-11-29 00:00:00|72513
Confession (2011)|New Video||19.95|NR|2011|TV Classics|2012-01-24 00:00:00|218334
Confession (2013)|Sony Pictures||14.99|NR|2013|Drama|2013-06-11 00:00:00|245524
Confession Of An Opium Eater (a.k.a. Souls For Sale/ Archive Collection/ On Demand DVD-R)|Warner Brothers Digital Dist.||19.99|NR|1962|Drama|2012-10-23 00:00:00|235128
Confession Of Murder|Well Go USA||24.98|NR|2012|Foreign|2014-04-15 00:00:00|258057
Confession Of Murder (Blu-ray)|Well Go USA||29.98|NR|2012|Foreign|2014-04-15 00:00:00|257995
Confession Of Pain (Blu-ray)|Mega Star||71.98|NR|2006|Foreign|2010-01-26 00:00:00|176210
Confessional (1976/ a.k.a. House Of Mortal Sin)|Shriek Show||19.98|R|1976|Horror|2006-01-17 00:00:00|76184
Confessional (2009/ Blu-ray/ On Demand DVD-R)|R2 Films||19.99|NR|2009|Action/Comedy|2013-12-03 00:00:00|257127
Confessiones Intimas De Mujeres Latinas|Well Go USA||14.98|NR|UNK|Foreign|2008-04-15 00:00:00|132351
Confessions From The Grassy Knoll: The Shocking Truth|Bruder Releasing||14.95|NR|2007|Documentary|2013-04-09 00:00:00|241016
Confessions Of A Bondage Lover|Harmony Concepts||29.95|UR|2003|Late Night|2006-09-12 00:00:00|95120
Confessions Of A Call Girl (Code Black Entertainment)|Code Black Entertainment||7.98|NR|1998|Thriller|2007-07-24 00:00:00|109338
Confessions Of A Call Girl (Trinity Home Entertainment)|Trinity Home Entertainment||9.99|NR|1998|Thriller|2005-01-18 00:00:00|53730
Confessions Of A Call Girl 2|Trinity Home Entertainment||9.99|NR|UNK|Late Night|2005-01-18 00:00:00|53770
Confessions Of A Chef And A Restaurateur|Learning ZoneXpress||79.95|NR|UNK|Special Interest|2008-02-12 00:00:00|145004
Confessions Of A Dangerous Mind (Miramax Lions Gate)|Miramax Lions Gate||9.98|R|2002|Comedy/Drama|2011-04-19 00:00:00|202778
Confessions Of A Dangerous Mind (Miramax Lions Gate/ Blu-ray)|Miramax Lions Gate||9.99|R|2002|Comedy/Drama|2011-11-01 00:00:00|214378
Confessions Of A Dangerous Mind (Miramax/ Special Edition)|Miramax||9.99|R|2002|Comedy/Drama|2003-09-09 00:00:00|26946
Confessions Of A Driving Instructor (Choice Collection/ On Demand DVD-R)|Sony Pictures||20.95|NR|1976|Comedy|2014-04-01 00:00:00|261451
Confessions Of A Fashion Designer|Learning ZoneXpress||79.95|NR|UNK|Special Interest|2008-02-12 00:00:00|144928
Confessions Of A Food Stylist|Learning ZoneXpress||79.95|NR|UNK|Special Interest|2008-02-12 00:00:00|152371
Confessions Of A Gangsta|York Entertainment||24.99|NR|2006|Drama|2006-09-26 00:00:00|88910
Confessions Of A Germ|Films for the Humanities ...||459.95|NR|UNK|Special Interest|2005-05-31 00:00:00|208680
Confessions Of A Groupie|Trinity Home Entertainment||9.99|UR|UNK|Late Night|2006-09-19 00:00:00|93915
Confessions Of A Hitman|Film Baby||15.99|NR|UNK|Action/Adventure|2007-06-12 00:00:00|123993
Confessions Of A Lap Dancer|Tango Entertainment||3.98|R|1997|Late Night|2006-07-11 00:00:00|83989
Confessions Of A Lap Dancer (Old Version)|Tango Entertainment||4.98|R|1997|Late Night|2005-07-12 00:00:00|64355
Confessions Of A Lapdancer (UMD)|Tango Entertainment||17.98|R|1997|Late Night|2005-12-27 00:00:00|74920
Confessions Of A Montessori Teacher & In Home Childcare Provider|Learning ZoneXpress||79.95|NR|UNK|Special Interest|2008-02-12 00:00:00|144594
Confessions Of A Nazi Spy (Archive Collection/ On Demand DVD-R)|Warner Brothers Digital Dist.||19.99|NR|1939|Drama|2009-10-20 00:00:00|204493
Confessions Of A Pit Fighter|Lions Gate||14.98|R|2005|Action/Adventure|2008-11-04 00:00:00|143534
Confessions Of A Pop Performer (Jef Films)|Jef Films||24.99|NR|1975|Comedy|2005-05-10 00:00:00|61192
Confessions Of A Pop Performer (Sony Pictures/ Choice Collection/ On Demand DVD-R)|Sony Pictures||20.95|NR|1975|Comedy|2014-07-01 00:00:00|266595
Confessions Of A Porn Addict|Phase 4 Films||9.99|NR|2008|Comedy|2010-05-18 00:00:00|171594
Confessions Of A Prodigal Son|Cinedigm||5.95|NR|2015|Drama|2015-03-24 00:00:00|274597
Confessions Of A Psycho Cat / Hot Blooded Woman (Special Edition)|Image||14.98|NR|UNK|Action/Adventure|2001-08-14 00:00:00|11891
Confessions Of A Record Producer (Book w/ DVD/ 10th Anniversary Edition)|Backbeat Books||24.99|NR|2008|Special Interest|2009-05-01 00:00:00|143652
Confessions Of A Serial Killer|New Horizons||9.98|NR|1985|Drama|2004-07-06 00:00:00|42440
Confessions Of A Shopaholic|Buena Vista||6.25|PG|2009|Comedy|2009-06-23 00:00:00|157684
Confessions Of A Shopaholic (Blu-ray w/ Digital Copy)|Buena Vista||39.99|PG|2009|Comedy|2009-06-23 00:00:00|157778
Confessions Of A Shopaholic (Blu-ray)|Buena Vista||14.99|PG|2009|Comedy|2010-09-28 00:00:00|186762
Confessions Of A Shopaholic (w/ Digital Copy)|Buena Vista||32.99|PG|2009|Comedy|2009-06-23 00:00:00|157744
Confessions Of A Single Black Mother|New Conquest Pictures||6.98|NR|UNK|Documentary|2012-11-07 00:00:00|234133
Confessions Of A Single Black Mother / Do You Know Where Your Man Is? / Diary Of A Cheating Woman|New Conquest Pictures||19.98|NR|VAR|VAR|2014-03-11 00:00:00|257922
Confessions Of A Sociopathic Social Climber|Screen Media Films||12.98|R|2005|Comedy|2009-10-20 00:00:00|170022
Confessions Of A Sociopathic Social Climber (Old Version)|Screen Media Films||5.98|R|2005|Comedy|2006-02-07 00:00:00|75302
Confessions Of A Stripper|Vendetta Filmworks||14.95|UR|UNK|Late Night|2007-07-03 00:00:00|112553
Confessions Of A Superhero|Arts Alliance America||14.95|R|2007|Documentary|2008-01-22 00:00:00|124654
Confessions Of A Teenage Drama Queen (Special Edition)|Buena Vista||6.25|PG|2004|Comedy|2004-07-20 00:00:00|42719
Confessions Of A Teenage Drama Queen (Special Edition) / Lizzie McGuire Movie|Buena Vista||14.99|PG|VAR|Comedy|2009-02-10 00:00:00|149252
Confessions Of A Teenage Peanut Butter Freak|Raunchy Tonk||29.95|NR|1976|Late Night|2007-10-30 00:00:00|120470
Confessions Of A Thug|Polychrome Pictures||7.93|NR|2005|Musical|2007-03-27 00:00:00|102374
Confessions Of A Trickbaby|Jef Films||26.99|R|1999|Action/Adventure|2004-11-30 00:00:00|50758
Confessions Of A Vice Baron|Alpha Video||4.98|NR|1942|Drama|2004-12-21 00:00:00|53756
Confessions Of A Window Cleaner (Choice Collection/ On Demand DVD-R)|Sony Pictures||20.95|R|1974|Comedy|2014-04-01 00:00:00|261358
Confessions Of A Young American Housewife (DVD/CD Combo)|Retro-Seduction Cinema||29.98|NR|1974|Late Night|2008-04-29 00:00:00|130273
Confessions Of An Action Star|Lightyear Entertainment||14.98|NR|2008|Comedy|2009-01-20 00:00:00|144665
Confessions Of An Adult Film Star / Undercover Sex (Double Feature)|Mainline Releasing||14.99|NR|VAR|Late Night|2004-11-16 00:00:00|50026
Confessions Of An Adult Film Star 2 / Love Games|Mainline Releasing||14.99|NR|VAR|Late Night|2005-01-04 00:00:00|52757
Confessions Of An Adult Film Star: Secrets|Mainline Releasing||14.98|NR|UNK|Late Night|2005-08-30 00:00:00|65331
Confessions Of An American Bride (A&E Video)|A&E Video||9.98|NR|2005|Comedy|2011-01-11 00:00:00|177725
Confessions Of An American Bride (Warner Brothers)|Warner Brothers||14.97|NR|2005|Comedy|2005-07-12 00:00:00|63977
Confessions Of An American Girl|MGM/UA||3.98|R|2002|Comedy/Drama|2005-01-11 00:00:00|54374
Confessions Of An Event Planner|Learning ZoneXpress||79.95|NR|UNK|Special Interest|2008-02-12 00:00:00|145099
Confessions Of An Innocent Man|BFS Entertainment||19.98|NR|2007|Documentary|2009-05-05 00:00:00|155060
Confessions Of An Interior Designer|Learning ZoneXpress||79.95|NR|UNK|Special Interest|2008-02-12 00:00:00|144925
Confessions Of Robert Crumb|Home Vision||19.95|NR|1987|Special Interest|2002-02-19 00:00:00|15434
Confessions Of Sorority Girls|Buena Vista||9.99|R|1993|Comedy|2001-01-23 00:00:00|9253
Confessions: Frontline|PBS||24.99|NR|2010|Documentary|2011-02-08 00:00:00|193503
Confessions: Shedding Shame Through The Power Of Confession (DVD-ROM)|Group Publishing||14.99|NR|2012|Special Interest|2012-12-22 00:00:00|236096
Confessor|Sony Pictures||14.99|PG-13|2004|Drama|2006-03-21 00:00:00|79332
Confessor: Live In Norway|Season Of Mist||9.98|NR|UNK|Music|2006-07-11 00:00:00|84966
Confetti|Fox||19.98|R|2006|Comedy|2007-03-06 00:00:00|102387
Confidant|Code Black Entertainment||9.98|NR|2010|Suspense/Thriller|2010-08-24 00:00:00|182720
Confidence (Lions Gate)|Lions Gate||9.98|R|2003|Drama|2006-10-03 00:00:00|90531
Confidence (Lions Gate/ Alternate Packaging)|Lions Gate||9.98|R|2003|Drama|2006-10-03 00:00:00|94040
Confidence (TriMark/ Special Edition)|TriMark||9.98|R|2003|Drama|2003-09-16 00:00:00|33780
Confidence Makes Things Happen|Healthy Learning||49.95|NR|2008|Special Interest|2008-05-27 00:00:00|137966
Confidencias (Secrets)|Excalibur Media Group||14.95|NR|1982|Drama|2004-04-06 00:00:00|38352
Confident Heart: How To Stop Doubting Yourself And Live In The Security Of God's Promises (A Group Study Resource)|Fleming H. Revell||14.99|NR|2013|Special Interest|2013-09-01 00:00:00|235987
Confidential (1935)|Alpha Video||7.98|NR|1935|Suspense/Thriller|2013-05-28 00:00:00|246965
